STUFF LIST - 1  
1-HOLE_0-8-BASE                           LK1             
1-HOLE_0-8-BASE                           LK10_1          
1-HOLE_0-8-BASE                           LK11_1          
1-HOLE_0-8-BASE                           LK12_1          
1-HOLE_0-8-BASE                           LK13_1          
1-HOLE_0-8-BASE                           LK14_1          
1-HOLE_0-8-BASE                           LK15_1          
1-HOLE_0-8-BASE                           LK16_1          
1-HOLE_0-8-BASE                           LK17_1          
1-HOLE_0-8-BASE                           LK18_1          
1-HOLE_0-8-BASE                           LK19_1          
1-HOLE_0-8-BASE                           LK1_1           
1-HOLE_0-8-BASE                           LK2             
1-HOLE_0-8-BASE                           LK20_1          
1-HOLE_0-8-BASE                           LK21_1          
1-HOLE_0-8-BASE                           LK22_1          
1-HOLE_0-8-BASE                           LK23_1          
1-HOLE_0-8-BASE                           LK24_1          
1-HOLE_0-8-BASE                           LK25_1          
1-HOLE_0-8-BASE                           LK26_1          
1-HOLE_0-8-BASE                           LK27_1          
1-HOLE_0-8-BASE                           LK28_1          
1-HOLE_0-8-BASE                           LK29_1          
1-HOLE_0-8-BASE                           LK2_1           
1-HOLE_0-8-BASE                           LK3             
1-HOLE_0-8-BASE                           LK30_1          
1-HOLE_0-8-BASE                           LK31_1          
1-HOLE_0-8-BASE                           LK32_1          
1-HOLE_0-8-BASE                           LK33_1          
1-HOLE_0-8-BASE                           LK34_1          
1-HOLE_0-8-BASE                           LK35_1          
1-HOLE_0-8-BASE                           LK36_1          
1-HOLE_0-8-BASE                           LK37_1          
1-HOLE_0-8-BASE                           LK38_1          
1-HOLE_0-8-BASE                           LK39_1          
1-HOLE_0-8-BASE                           LK3_1           
1-HOLE_0-8-BASE                           LK4             
1-HOLE_0-8-BASE                           LK40_1          
1-HOLE_0-8-BASE                           LK41_1          
1-HOLE_0-8-BASE                           LK42_1          
1-HOLE_0-8-BASE                           LK43_1          
1-HOLE_0-8-BASE                           LK44_1          
1-HOLE_0-8-BASE                           LK45_1          
1-HOLE_0-8-BASE                           LK46_1          
1-HOLE_0-8-BASE                           LK47_1          
1-HOLE_0-8-BASE                           LK48_1          
1-HOLE_0-8-BASE                           LK49_1          
1-HOLE_0-8-BASE                           LK4_1           
1-HOLE_0-8-BASE                           LK5             
1-HOLE_0-8-BASE                           LK50_1          
1-HOLE_0-8-BASE                           LK51_1          
1-HOLE_0-8-BASE                           LK52_1          
1-HOLE_0-8-BASE                           LK53_1          
1-HOLE_0-8-BASE                           LK54_1          
1-HOLE_0-8-BASE                           LK55_1          
1-HOLE_0-8-BASE                           LK56_1          
1-HOLE_0-8-BASE                           LK57_1          
1-HOLE_0-8-BASE                           LK58_1          
1-HOLE_0-8-BASE                           LK59_1          
1-HOLE_0-8-BASE                           LK5_1           
1-HOLE_0-8-BASE                           LK6             
1-HOLE_0-8-BASE                           LK60_1          
1-HOLE_0-8-BASE                           LK61_1          
1-HOLE_0-8-BASE                           LK62_1          
1-HOLE_0-8-BASE                           LK63_1          
1-HOLE_0-8-BASE                           LK64_1          
1-HOLE_0-8-BASE                           LK65_1          
1-HOLE_0-8-BASE                           LK66_1          
1-HOLE_0-8-BASE                           LK67_1          
1-HOLE_0-8-BASE                           LK68_1          
1-HOLE_0-8-BASE                           LK6_1           
1-HOLE_0-8-BASE                           LK7             
1-HOLE_0-8-BASE                           LK7_1           
1-HOLE_0-8-BASE                           LK8             
1-HOLE_0-8-BASE                           LK8_1           
1-HOLE_0-8-BASE                           LK9             
1-HOLE_0-8-BASE                           LK9_1           

----------------

24AA64T-I/MC     24AA64T-I/MC             IC15            

----------------

570CAC000121DG-GND=GND_SIGNAL,A 570CAC000121DG           QZ1             

----------------

AD5662BRMZ-1-GND=GND_SIGNAL,VDA AD5662BRMZ-1             IC1             
AD5662BRMZ-1-GND=GND_SIGNAL,VDA AD5662BRMZ-1             IC9             

----------------

AD8031_SOT23-5-AD AD8031ARTZ-R2            U2              

----------------

BNX022-01        BNX022-01                LC1             
BNX022-01        BNX022-01                LC2             
BNX022-01        BNX022-01                LC3             

----------------

CAPCERSMDCL1_0603-100PF,50V CC0603_100PF_50V_5%_NP0  C163            
CAPCERSMDCL1_0603-100PF,50V CC0603_100PF_50V_5%_NP0  C164            
CAPCERSMDCL1_0603-100PF,50V CC0603_100PF_50V_5%_NP0  C165            

----------------

CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C1              
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C10_1           
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C11             
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C105            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C106            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C108            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C109            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C111            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C112            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C113            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C114            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C11_1           
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C120            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C121            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C122            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C123            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C124            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C125            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C128            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C12_1           
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C130            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C131            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C132            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C134            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C137            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C13_1           
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C14             
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C15             
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C140            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C141            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C143            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C144            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C146            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C147            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C149            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C14_1           
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C150            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C152            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C154            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C156            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C158            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C159            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C15_1           
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C16             
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C160            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C16_1           
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C17             
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C17_1           
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C18             
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C18_1           
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C2              
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C19             
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C19_1           
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C1_1            
CAPCERSMDCL2_0402-100NF,16V_GEN CC0402_100NF_16V_10%_X7R C20             
